Bat,Tree,HOBO,Date_Time,Temp_F,Temp_C,High-Res Temp (*F) c:1 2,High-Res Temp (*C) c:1 2,Dew Point (*F) c:1 3,Dew Point (*C) c:1 3,Abs Humidity (gm/M3) c:1 3,RH (%) c:3
150.456,GSM2014-36,1120357,08/13/14 01:38:24.0,70.39,21.33,70.65,21.47,57.12,13.95,11.7,62.8
150.456,GSM2014-36,1120357,08/13/14 02:08:24.0,70.39,21.33,70.31,21.28,57.38,14.1,11.8,63.4
150.456,GSM2014-36,1120357,08/13/14 02:38:24.0,69.71,20.95,69.96,21.09,56.74,13.74,11.6,63.4
150.456,GSM2014-36,1120357,08/13/14 03:08:24.0,69.71,20.95,69.58,20.88,56.74,13.74,11.6,63.4
150.456,GSM2014-36,1120357,08/13/14 03:38:24.0,69.02,20.57,69.23,20.68,56.72,13.74,11.6,64.9
150.456,GSM2014-36,1120357,08/13/14 04:08:24.0,69.02,20.57,69.06,20.59,56.52,13.62,11.5,64.4
150.456,GSM2014-36,1120357,08/13/14 04:38:24.0,69.02,20.57,68.93,20.52,56.94,13.86,11.7,65.4
150.456,GSM2014-36,1120357,08/13/14 05:08:24.0,69.02,20.57,68.93,20.52,57.16,13.97,11.8,65.9
150.456,GSM2014-36,1120357,08/13/14 05:38:24.0,69.02,20.57,68.85,20.47,57.36,14.09,11.9,66.4
150.456,GSM2014-36,1120357,08/13/14 06:08:24.0,69.02,20.57,68.8,20.45,57.36,14.09,11.9,66.4
150.456,GSM2014-36,1120357,08/13/14 06:38:24.0,69.02,20.57,68.72,20.4,57.58,14.21,11.9,66.9
150.456,GSM2014-36,1120357,08/13/14 07:08:24.0,68.33,20.19,68.68,20.38,56.72,13.73,11.6,66.4
150.456,GSM2014-36,1120357,08/13/14 07:38:24.0,69.02,20.57,68.85,20.47,57.16,13.97,11.8,65.9
150.456,GSM2014-36,1120357,08/13/14 08:08:24.0,69.02,20.57,69.06,20.59,56.94,13.86,11.7,65.4
150.456,GSM2014-36,1120357,08/13/14 08:38:24.0,69.02,20.57,69.28,20.71,56.72,13.74,11.6,64.9
150.456,GSM2014-36,1120357,08/13/14 09:08:24.0,69.71,20.95,69.62,20.9,57.16,13.98,11.8,64.4
150.456,GSM2014-36,1120357,08/13/14 09:38:24.0,70.39,21.33,70.09,21.16,57.82,14.34,12,64.4
150.456,GSM2014-36,1120357,08/13/14 10:08:24.0,70.39,21.33,70.61,21.45,57.6,14.22,11.9,63.9
150.456,GSM2014-36,1120357,08/13/14 10:38:24.0,71.08,21.71,71.16,21.76,58.24,14.58,12.2,63.9
150.456,GSM2014-36,1120357,08/13/14 11:08:24.0,71.77,22.09,71.64,22.02,58.68,14.82,12.4,63.4
150.456,GSM2014-36,1120357,08/13/14 11:38:24.0,71.77,22.09,71.98,22.21,58.2,14.55,12.2,62.3
150.456,GSM2014-36,1120357,08/13/14 12:08:24.0,72.46,22.48,72.28,22.38,59.06,15.04,12.5,62.8
150.456,GSM2014-36,1120357,08/13/14 12:38:24.0,73.15,22.86,72.84,22.69,59.72,15.4,12.8,62.8
150.456,GSM2014-36,1120357,08/13/14 13:08:24.0,73.15,22.86,73.49,23.05,58.8,14.89,12.4,60.8
150.456,GSM2014-36,1120357,08/13/14 13:38:24.0,71.08,21.71,70.86,21.59,55.42,13.01,11,57.7
150.456,GSM2014-36,1120357,08/13/14 14:08:24.0,71.77,22.09,71.85,22.14,55.04,12.8,10.8,55.6
150.456,GSM2014-36,1120357,08/13/14 14:38:24.0,72.46,22.48,72.8,22.67,53.58,11.99,10.3,51.5
150.456,GSM2014-36,1120357,08/13/14 15:08:24.0,74.53,23.63,74.49,23.6,56.28,13.49,11.3,53
150.456,GSM2014-36,1120357,08/13/14 15:38:24.0,74.53,23.63,74.23,23.46,63.02,17.24,14.4,67.4
150.456,GSM2014-36,1120357,08/13/14 16:08:24.0,66.96,19.42,67.22,19.57,59.62,15.35,12.9,77.3
150.456,GSM2014-36,1120357,08/13/14 16:38:24.0,65.59,18.66,65.63,18.69,60.74,15.96,13.5,84.3
150.456,GSM2014-36,1120357,08/13/14 17:08:24.0,64.91,18.28,64.95,18.31,60.94,16.08,13.6,87
150.456,GSM2014-36,1120357,08/13/14 17:38:24.0,64.22,17.9,64.44,18.02,60.4,15.78,13.3,87.4
150.456,GSM2014-36,1120357,08/13/14 18:08:24.0,64.22,17.9,64.14,17.85,60.82,16.01,13.5,88.7
150.456,GSM2014-36,1120357,08/13/14 18:38:24.0,63.54,17.52,63.54,17.52,59.44,15.24,12.9,86.5
150.456,GSM2014-36,1120357,08/13/14 19:08:24.0,62.85,17.14,63.19,17.33,60,15.56,13.2,90.4
150.456,GSM2014-36,1120357,08/13/14 19:38:24.0,62.85,17.14,63.11,17.28,60.12,15.63,13.2,90.8
150.456,GSM2014-36,1120357,08/13/14 20:08:24.0,62.17,16.76,62.34,16.85,58.92,14.96,12.7,89.1
150.456,GSM2014-36,1120357,08/13/14 20:38:24.0,60.8,16,60.97,16.09,58.1,14.5,12.4,90.8
150.456,GSM2014-36,1120357,08/13/14 21:08:24.0,59.42,15.23,59.38,15.21,57.22,14.01,12,92.4
150.456,GSM2014-36,1120357,08/13/14 21:38:24.0,58.73,14.85,58.43,14.68,57.14,13.96,12,94.4
150.456,GSM2014-36,1120357,08/13/14 22:08:24.0,57.35,14.09,57.61,14.23,55.64,13.14,11.4,94
150.456,GSM2014-36,1120357,08/13/14 22:38:24.0,56.66,13.7,56.79,13.77,55.2,12.88,11.2,94.8
150.456,GSM2014-36,1120357,08/13/14 23:08:24.0,57.35,14.09,57.22,14.01,56.32,13.51,11.7,96.3
150.456,GSM2014-36,1120357,08/13/14 23:38:24.0,56.66,13.7,56.88,13.82,55.28,12.93,11.3,95.1
150.456,GSM2014-36,1120357,08/14/14 00:08:24.0,56.66,13.7,56.44,13.58,55.5,13.06,11.4,95.9
150.456,GSM2014-36,1120357,08/14/14 00:38:24.0,55.97,13.32,56.18,13.44,54.82,12.68,11.1,95.9
150.456,GSM2014-36,1120357,08/14/14 01:08:24.0,55.97,13.32,56.23,13.46,54.94,12.74,11.1,96.3
150.456,GSM2014-36,1120357,08/14/14 01:38:24.0,55.97,13.32,56.18,13.44,54.94,12.74,11.1,96.3
150.456,GSM2014-36,1120357,08/14/14 02:08:24.0,55.97,13.32,55.88,13.27,55.02,12.79,11.2,96.6
150.456,GSM2014-36,1120357,08/14/14 02:38:24.0,55.28,12.93,55.4,13,54.12,12.29,10.8,95.9
150.456,GSM2014-36,1120357,08/14/14 03:08:24.0,55.28,12.93,54.97,12.76,54.24,12.36,10.9,96.3
150.456,GSM2014-36,1120357,08/14/14 03:38:24.0,53.89,12.16,54.23,12.35,52.86,11.59,10.4,96.3
150.456,GSM2014-36,1120357,08/14/14 04:08:24.0,53.89,12.16,53.84,12.13,53.06,11.7,10.4,97
150.456,GSM2014-36,1120357,08/14/14 04:38:24.0,53.89,12.16,54.1,12.28,53.16,11.76,10.5,97.4
150.456,GSM2014-36,1120357,08/14/14 05:08:24.0,53.89,12.16,54.1,12.28,53.26,11.81,10.5,97.7
150.456,GSM2014-36,1120357,08/14/14 05:38:24.0,53.89,12.16,53.75,12.08,53.16,11.76,10.5,97.4
150.456,GSM2014-36,1120357,08/14/14 06:08:24.0,53.19,11.77,53.27,11.82,52.24,11.25,10.1,96.6
150.456,GSM2014-36,1120357,08/14/14 06:38:24.0,53.19,11.77,52.97,11.65,52.24,11.25,10.1,96.6
150.456,GSM2014-36,1120357,08/14/14 07:08:24.0,51.79,10.99,52.09,11.16,50.66,10.36,9.6,95.9
150.456,GSM2014-36,1120357,08/14/14 07:38:24.0,52.49,11.38,52.22,11.23,51.66,10.92,9.9,97
150.456,GSM2014-36,1120357,08/14/14 08:08:24.0,52.49,11.38,52.31,11.28,51.66,10.92,9.9,97
150.456,GSM2014-36,1120357,08/14/14 08:38:24.0,53.19,11.77,52.97,11.65,52.36,11.31,10.2,97
150.456,GSM2014-36,1120357,08/14/14 09:08:24.0,53.89,12.16,54.01,12.23,53.06,11.7,10.4,97
150.456,GSM2014-36,1120357,08/14/14 09:38:24.0,55.28,12.93,55.53,13.07,54.44,12.47,10.9,97
150.456,GSM2014-36,1120357,08/14/14 10:08:24.0,57.35,14.09,57.61,14.23,56.4,13.55,11.7,96.6
150.456,GSM2014-36,1120357,08/14/14 10:38:24.0,60.11,15.62,60.15,15.64,58.94,14.96,12.8,95.9
150.456,GSM2014-36,1120357,08/14/14 11:08:24.0,62.85,17.14,62.59,17,59.88,15.49,13.1,90
150.456,GSM2014-36,1120357,08/14/14 11:38:24.0,64.22,17.9,64.52,18.07,60.4,15.78,13.3,87.4
150.456,GSM2014-36,1120357,08/14/14 12:08:24.0,66.28,19.04,66.45,19.14,60.32,15.73,13.2,81.1
150.456,GSM2014-36,1120357,08/14/14 12:38:24.0,69.02,20.57,68.89,20.49,58.8,14.88,12.5,69.9
150.456,GSM2014-36,1120357,08/14/14 13:08:24.0,70.39,21.33,70.65,21.47,57.82,14.34,12,64.4
150.456,GSM2014-36,1120357,08/14/14 13:38:24.0,71.77,22.09,71.64,22.02,59.12,15.07,12.6,64.4
150.456,GSM2014-36,1120357,08/14/14 14:08:24.0,69.71,20.95,69.83,21.02,62.46,16.93,14.2,77.8
150.456,GSM2014-36,1120357,08/14/14 14:38:24.0,71.08,21.71,70.78,21.54,62.72,17.07,14.3,74.9
150.456,GSM2014-36,1120357,08/14/14 15:08:24.0,68.33,20.19,68.59,20.33,61.14,16.19,13.6,77.8
150.456,GSM2014-36,1120357,08/14/14 15:38:24.0,71.77,22.09,71.51,21.95,62.8,17.11,14.3,73.4
150.456,GSM2014-36,1120357,08/14/14 16:08:24.0,68.33,20.19,68.46,20.26,63.28,17.38,14.7,83.9
150.456,GSM2014-36,1120357,08/14/14 16:38:24.0,69.02,20.57,68.89,20.49,64.08,17.83,15.1,84.3
150.456,GSM2014-36,1120357,08/14/14 17:08:24.0,68.33,20.19,68.46,20.26,64.02,17.79,15,86.1
150.456,GSM2014-36,1120357,08/14/14 17:38:24.0,67.65,19.81,67.65,19.8,63.18,17.32,14.6,85.6
150.456,GSM2014-36,1120357,08/14/14 18:08:24.0,66.96,19.42,67.18,19.54,63.52,17.51,14.8,88.7
150.456,GSM2014-36,1120357,08/14/14 18:38:24.0,66.96,19.42,66.92,19.4,63.52,17.51,14.8,88.7
150.456,GSM2014-36,1120357,08/14/14 19:08:24.0,66.28,19.04,66.02,18.9,63.1,17.28,14.6,89.5
150.456,GSM2014-36,1120357,08/14/14 19:38:24.0,64.91,18.28,65.04,18.35,61.74,16.53,14,89.5
150.456,GSM2014-36,1120357,08/14/14 20:08:24.0,64.22,17.9,64.01,17.78,61.6,16.45,13.9,91.2
150.456,GSM2014-36,1120357,08/14/14 20:38:24.0,62.85,17.14,62.55,16.97,60.5,15.83,13.4,92
150.456,GSM2014-36,1120357,08/14/14 21:08:24.0,61.48,16.38,61.48,16.38,59.5,15.28,13,93.2
150.456,GSM2014-36,1120357,08/14/14 21:38:24.0,60.8,16,60.67,15.93,59.18,15.1,12.9,94.4
150.456,GSM2014-36,1120357,08/14/14 22:08:24.0,60.11,15.62,59.81,15.45,58.7,14.83,12.7,95.1
150.456,GSM2014-36,1120357,08/14/14 22:38:24.0,58.73,14.85,59.08,15.04,57.02,13.9,11.9,94
150.456,GSM2014-36,1120357,08/14/14 23:08:24.0,58.73,14.85,58.95,14.97,57.34,14.08,12.1,95.1
150.456,GSM2014-36,1120357,08/14/14 23:38:24.0,58.73,14.85,58.43,14.68,57.24,14.03,12,94.8
150.456,GSM2014-36,1120357,08/15/14 00:08:24.0,57.35,14.09,57.65,14.25,55.88,13.27,11.5,94.8
150.456,GSM2014-36,1120357,08/15/14 00:38:24.0,57.35,14.09,57.39,14.11,55.96,13.31,11.5,95.1
150.456,GSM2014-36,1120357,08/15/14 01:08:24.0,57.35,14.09,57.18,13.99,55.96,13.31,11.5,95.1
150.456,GSM2014-36,1120357,08/15/14 01:38:24.0,56.66,13.7,56.62,13.68,55.4,13,11.3,95.5
150.456,GSM2014-36,1120357,08/15/14 02:08:24.0,55.97,13.32,56.01,13.34,54.7,12.61,11,95.5
150.456,GSM2014-36,1120357,08/15/14 02:38:24.0,55.28,12.93,55.45,13.03,54.12,12.29,10.8,95.9
150.456,GSM2014-36,1120357,08/15/14 03:08:24.0,54.58,12.55,54.88,12.71,53.2,11.78,10.5,95.1
150.456,GSM2014-36,1120357,08/15/14 03:38:24.0,54.58,12.55,54.27,12.37,53.2,11.78,10.5,95.1
150.456,GSM2014-36,1120357,08/15/14 04:08:24.0,53.89,12.16,53.84,12.13,52.52,11.4,10.2,95.1
150.456,GSM2014-36,1120357,08/15/14 04:38:24.0,53.19,11.77,53.32,11.84,51.74,10.97,10,94.8
150.456,GSM2014-36,1120357,08/15/14 05:08:24.0,53.19,11.77,53.01,11.67,51.94,11.08,10,95.5
150.456,GSM2014-36,1120357,08/15/14 05:38:24.0,52.49,11.38,52.7,11.5,51.36,10.75,9.8,95.9
150.456,GSM2014-36,1120357,08/15/14 06:08:24.0,52.49,11.38,52.27,11.26,51.24,10.69,9.8,95.5
150.456,GSM2014-36,1120357,08/15/14 06:38:24.0,51.79,10.99,51.87,11.04,50.54,10.3,9.5,95.5
150.456,GSM2014-36,1120357,08/15/14 07:08:24.0,51.79,10.99,51.78,10.99,50.76,10.43,9.6,96.3
150.456,GSM2014-36,1120357,08/15/14 07:38:24.0,51.79,10.99,51.65,10.92,50.66,10.36,9.6,95.9
150.456,GSM2014-36,1120357,08/15/14 08:08:24.0,51.79,10.99,52.09,11.16,50.86,10.47,9.7,96.6
150.456,GSM2014-36,1120357,08/15/14 08:38:24.0,53.19,11.77,53.14,11.75,52.24,11.25,10.1,96.6
150.456,GSM2014-36,1120357,08/15/14 09:08:24.0,54.58,12.55,54.62,12.57,53.74,12.08,10.7,97
150.456,GSM2014-36,1120357,08/15/14 09:38:24.0,56.66,13.7,56.49,13.6,55.5,13.06,11.4,95.9
150.456,GSM2014-36,1120357,08/15/14 10:08:24.0,58.73,14.85,58.99,14.99,57.76,14.32,12.3,96.6
150.456,GSM2014-36,1120357,08/15/14 10:38:24.0,61.48,16.38,61.35,16.31,60.18,15.66,13.3,95.5
150.456,GSM2014-36,1120357,08/15/14 11:08:24.0,64.22,17.9,63.92,17.73,62.1,16.72,14.2,92.8
150.456,GSM2014-36,1120357,08/15/14 11:38:24.0,66.28,19.04,65.98,18.88,63.88,17.71,15,92
150.456,GSM2014-36,1120357,08/15/14 12:08:24.0,68.33,20.19,68.59,20.33,59.5,15.28,12.8,73.4
150.456,GSM2014-36,1120357,08/15/14 12:38:24.0,71.08,21.71,70.99,21.66,58.46,14.7,12.3,64.4
150.456,GSM2014-36,1120357,08/15/14 13:08:24.0,72.46,22.48,72.28,22.38,62.08,16.71,13.9,69.9
150.456,GSM2014-36,1120357,08/15/14 13:38:24.0,69.02,20.57,69.28,20.71,61.98,16.66,14,78.3
150.456,GSM2014-36,1120357,08/15/14 14:08:24.0,70.39,21.33,70.39,21.33,63.82,17.68,14.9,79.7
150.456,GSM2014-36,1120357,08/15/14 14:38:24.0,70.39,21.33,70.48,21.38,63.64,17.58,14.8,79.2
150.456,GSM2014-36,1120357,08/15/14 15:08:24.0,71.08,21.71,71.04,21.69,64.3,17.95,15.1,79.2
150.456,GSM2014-36,1120357,08/15/14 15:38:24.0,69.71,20.95,69.75,20.97,64.62,18.12,15.3,83.9
150.456,GSM2014-36,1120357,08/15/14 16:08:24.0,69.71,20.95,69.96,21.09,63.48,17.49,14.7,80.6
150.456,GSM2014-36,1120357,08/15/14 16:38:24.0,69.02,20.57,68.72,20.4,63.78,17.65,14.9,83.4
150.456,GSM2014-36,1120357,08/15/14 17:08:24.0,67.65,19.81,67.82,19.9,62.92,17.17,14.5,84.8
150.456,GSM2014-36,1120357,08/15/14 17:38:24.0,67.65,19.81,67.73,19.85,63.04,17.25,14.5,85.2
150.456,GSM2014-36,1120357,08/15/14 18:08:24.0,66.96,19.42,66.83,19.35,62.96,17.2,14.5,87
150.456,GSM2014-36,1120357,08/15/14 18:38:24.0,66.28,19.04,65.98,18.88,63.26,17.37,14.7,90
150.456,GSM2014-36,1120357,08/15/14 19:08:24.0,65.59,18.66,65.63,18.69,62.96,17.2,14.6,91.2
150.456,GSM2014-36,1120357,08/15/14 19:38:24.0,65.59,18.66,65.33,18.52,63.34,17.41,14.8,92.4
150.456,GSM2014-36,1120357,08/15/14 20:08:24.0,64.22,17.9,64.48,18.04,61.72,16.52,14,91.6
150.456,GSM2014-36,1120357,08/15/14 20:38:24.0,62.85,17.14,63.15,17.31,60.74,15.97,13.5,92.8
150.456,GSM2014-36,1120357,08/15/14 21:08:24.0,62.17,16.76,62.17,16.76,60.3,15.72,13.3,93.6
150.456,GSM2014-36,1120357,08/15/14 21:38:24.0,61.48,16.38,61.31,16.28,59.86,15.48,13.2,94.4
150.456,GSM2014-36,1120357,08/15/14 22:08:24.0,60.11,15.62,60.36,15.76,58.38,14.65,12.5,94
150.456,GSM2014-36,1120357,08/15/14 22:38:24.0,59.42,15.23,59.29,15.16,58.02,14.46,12.4,95.1
150.456,GSM2014-36,1120357,08/15/14 23:08:24.0,58.73,14.85,58.65,14.8,57.24,14.03,12,94.8
150.456,GSM2014-36,1120357,08/15/14 23:38:24.0,58.04,14.47,57.96,14.42,56.66,13.69,11.8,95.1
150.456,GSM2014-36,1120357,08/16/14 00:08:24.0,57.35,14.09,57.31,14.06,55.88,13.27,11.5,94.8
150.456,GSM2014-36,1120357,08/16/14 00:38:24.0,56.66,13.7,56.88,13.82,55.2,12.88,11.2,94.8
150.456,GSM2014-36,1120357,08/16/14 01:08:24.0,55.97,13.32,56.1,13.39,54.58,12.55,11,95.1
150.456,GSM2014-36,1120357,08/16/14 01:38:24.0,55.97,13.32,55.66,13.15,54.58,12.55,11,95.1
150.456,GSM2014-36,1120357,08/16/14 02:08:24.0,55.28,12.93,55.06,12.81,54.02,12.23,10.8,95.5
150.456,GSM2014-36,1120357,08/16/14 02:38:24.0,54.58,12.55,54.71,12.62,53.2,11.78,10.5,95.1
150.456,GSM2014-36,1120357,08/16/14 03:08:24.0,53.89,12.16,54.23,12.35,52.52,11.4,10.2,95.1
150.456,GSM2014-36,1120357,08/16/14 03:38:24.0,53.89,12.16,53.71,12.06,52.44,11.35,10.2,94.8
150.456,GSM2014-36,1120357,08/16/14 04:08:24.0,53.19,11.77,53.4,11.89,51.74,10.97,10,94.8
150.456,GSM2014-36,1120357,08/16/14 04:38:24.0,53.19,11.77,52.97,11.65,51.94,11.08,10,95.5
150.456,GSM2014-36,1120357,08/16/14 05:08:24.0,52.49,11.38,52.75,11.53,51.12,10.63,9.7,95.1
150.456,GSM2014-36,1120357,08/16/14 05:38:24.0,52.49,11.38,52.4,11.33,51.24,10.69,9.8,95.5
150.456,GSM2014-36,1120357,08/16/14 06:08:24.0,51.79,10.99,52.09,11.16,50.34,10.19,9.5,94.8
150.456,GSM2014-36,1120357,08/16/14 06:38:24.0,51.79,10.99,51.74,10.97,50.44,10.24,9.5,95.1
150.456,GSM2014-36,1120357,08/16/14 07:08:24.0,51.08,10.6,51.43,10.8,49.64,9.8,9.2,94.8
150.456,GSM2014-36,1120357,08/16/14 07:38:24.0,51.79,10.99,51.48,10.82,50.66,10.36,9.6,95.9
150.456,GSM2014-36,1120357,08/16/14 08:08:24.0,51.79,10.99,51.87,11.04,50.76,10.43,9.6,96.3
150.456,GSM2014-36,1120357,08/16/14 08:38:24.0,53.19,11.77,53.01,11.67,52.24,11.25,10.1,96.6
150.456,GSM2014-36,1120357,08/16/14 09:08:24.0,54.58,12.55,54.49,12.5,53.56,11.97,10.6,96.3
150.456,GSM2014-36,1120357,08/16/14 09:38:24.0,56.66,13.7,56.36,13.53,55.5,13.06,11.4,95.9
150.456,GSM2014-36,1120357,08/16/14 10:08:24.0,58.73,14.85,58.6,14.78,57.56,14.2,12.2,95.9
150.456,GSM2014-36,1120357,08/16/14 10:38:24.0,60.8,16,61.01,16.12,59.38,15.21,12.9,95.1
150.456,GSM2014-36,1120357,08/16/14 11:08:24.0,62.85,17.14,62.89,17.16,60.98,16.1,13.7,93.6
150.456,GSM2014-36,1120357,08/16/14 11:38:24.0,65.59,18.66,65.85,18.8,62.42,16.9,14.3,89.5
150.456,GSM2014-36,1120357,08/16/14 12:08:24.0,68.33,20.19,68.29,20.16,64.58,18.1,15.3,87.8
150.456,GSM2014-36,1120357,08/16/14 12:38:24.0,69.02,20.57,69.06,20.59,62.12,16.74,14.1,78.7
150.456,GSM2014-36,1120357,08/16/14 13:08:24.0,71.08,21.71,70.82,21.57,60.96,16.09,13.4,70.4
150.456,GSM2014-36,1120357,08/16/14 13:38:24.0,71.77,22.09,72.11,22.28,61.42,16.35,13.6,69.9
150.456,GSM2014-36,1120357,08/16/14 14:08:24.0,72.46,22.48,72.46,22.48,64.04,17.8,14.9,74.9
150.456,GSM2014-36,1120357,08/16/14 14:38:24.0,71.77,22.09,71.64,22.02,62.42,16.9,14.1,72.4
150.456,GSM2014-36,1120357,08/16/14 15:08:24.0,70.39,21.33,70.35,21.3,64.14,17.86,15,80.6
150.456,GSM2014-36,1120357,08/16/14 15:38:24.0,69.71,20.95,69.53,20.85,64.44,18.03,15.2,83.4
150.456,GSM2014-36,1120357,08/16/14 16:08:24.0,69.02,20.57,69.1,20.61,64.52,18.07,15.3,85.6
150.456,GSM2014-36,1120357,08/16/14 16:38:24.0,69.02,20.57,68.93,20.52,64.82,18.24,15.4,86.5
150.456,GSM2014-36,1120357,08/16/14 17:08:24.0,69.02,20.57,69.36,20.76,64.52,18.07,15.3,85.6
150.456,GSM2014-36,1120357,08/16/14 17:38:24.0,69.02,20.57,68.76,20.42,64.52,18.07,15.3,85.6
150.456,GSM2014-36,1120357,08/16/14 18:08:24.0,67.65,19.81,67.9,19.95,64.2,17.89,15.1,88.7
150.456,GSM2014-36,1120357,08/16/14 18:38:24.0,67.65,19.81,67.65,19.8,64.32,17.96,15.2,89.1
150.456,GSM2014-36,1120357,08/16/14 19:08:24.0,66.96,19.42,67.3,19.61,64.18,17.88,15.2,90.8
150.456,GSM2014-36,1120357,08/16/14 19:38:24.0,66.96,19.42,66.92,19.4,64.18,17.88,15.2,90.8
150.456,GSM2014-36,1120357,08/16/14 20:08:24.0,66.28,19.04,66.36,19.09,64,17.78,15.1,92.4
150.456,GSM2014-36,1120357,08/16/14 20:38:24.0,65.59,18.66,65.63,18.69,62.84,17.13,14.5,90.8
150.456,GSM2014-36,1120357,08/16/14 21:08:24.0,64.91,18.28,64.74,18.19,62.52,16.96,14.4,92
150.456,GSM2014-36,1120357,08/16/14 21:38:24.0,63.54,17.52,63.75,17.64,61.66,16.48,14,93.6
150.456,GSM2014-36,1120357,08/16/14 22:08:24.0,62.85,17.14,63.19,17.33,61.34,16.3,13.8,94.8
150.456,GSM2014-36,1120357,08/16/14 22:38:24.0,62.17,16.76,62.47,16.93,60.54,15.86,13.5,94.4
150.456,GSM2014-36,1120357,08/16/14 23:08:24.0,61.48,16.38,61.74,16.52,60.06,15.59,13.3,95.1
150.456,GSM2014-36,1120357,08/16/14 23:38:24.0,60.8,16,61.14,16.19,59.5,15.28,13,95.5
150.456,GSM2014-36,1120357,08/17/14 00:08:24.0,60.8,16,60.92,16.07,59.62,15.34,13.1,95.9
150.456,GSM2014-36,1120357,08/17/14 00:38:24.0,60.8,16,60.84,16.02,59.62,15.34,13.1,95.9
150.456,GSM2014-36,1120357,08/17/14 01:08:24.0,60.8,16,60.75,15.97,59.62,15.34,13.1,95.9
150.456,GSM2014-36,1120357,08/17/14 01:38:24.0,60.8,16,60.49,15.83,59.74,15.41,13.1,96.3
150.456,GSM2014-36,1120357,08/17/14 02:08:24.0,60.11,15.62,60.28,15.71,59.06,15.03,12.8,96.3
150.456,GSM2014-36,1120357,08/17/14 02:38:24.0,60.11,15.62,60.15,15.64,58.94,14.96,12.8,95.9
150.456,GSM2014-36,1120357,08/17/14 03:08:24.0,60.11,15.62,59.81,15.45,59.06,15.03,12.8,96.3
150.456,GSM2014-36,1120357,08/17/14 03:38:24.0,59.42,15.23,59.68,15.38,58.36,14.65,12.5,96.3
150.456,GSM2014-36,1120357,08/17/14 04:08:24.0,59.42,15.23,59.51,15.28,58.46,14.7,12.6,96.6
150.456,GSM2014-36,1120357,08/17/14 04:38:24.0,59.42,15.23,59.55,15.3,58.46,14.7,12.6,96.6
150.456,GSM2014-36,1120357,08/17/14 05:08:24.0,59.42,15.23,59.33,15.19,58.46,14.7,12.6,96.6
150.456,GSM2014-36,1120357,08/17/14 05:38:24.0,58.73,14.85,58.9,14.95,57.68,14.27,12.2,96.3
150.456,GSM2014-36,1120357,08/17/14 06:08:24.0,58.73,14.85,58.43,14.68,57.68,14.27,12.2,96.3
150.456,GSM2014-36,1120357,08/17/14 06:38:24.0,58.04,14.47,57.91,14.4,57.08,13.94,12,96.6
150.456,GSM2014-36,1120357,08/17/14 07:08:24.0,57.35,14.09,57.52,14.18,56.4,13.55,11.7,96.6
150.456,GSM2014-36,1120357,08/17/14 07:38:24.0,57.35,14.09,57.48,14.16,56.52,13.62,11.8,97
150.456,GSM2014-36,1120357,08/17/14 08:08:24.0,58.04,14.47,58.04,14.47,57.2,14,12,97
150.456,GSM2014-36,1120357,08/17/14 08:38:24.0,59.42,15.23,59.33,15.19,58.46,14.7,12.6,96.6
150.456,GSM2014-36,1120357,08/17/14 09:08:24.0,60.8,16,60.67,15.93,59.74,15.41,13.1,96.3
150.456,GSM2014-36,1120357,08/17/14 09:38:24.0,62.85,17.14,62.59,17,61.44,16.35,13.9,95.1
150.456,GSM2014-36,1120357,08/17/14 10:08:24.0,64.91,18.28,65.25,18.47,63.72,17.62,15,95.9
150.456,GSM2014-36,1120357,08/17/14 10:38:24.0,66.28,19.04,66.62,19.23,64.62,18.12,15.4,94.4
150.456,GSM2014-36,1120357,08/17/14 11:08:24.0,68.33,20.19,68.42,20.23,64.86,18.26,15.5,88.7
150.456,GSM2014-36,1120357,08/17/14 11:38:24.0,69.02,20.57,69.32,20.73,65.26,18.47,15.7,87.8
150.456,GSM2014-36,1120357,08/17/14 12:08:24.0,70.39,21.33,70.35,21.3,64.94,18.3,15.5,82.9
150.456,GSM2014-36,1120357,08/17/14 12:38:24.0,69.71,20.95,69.49,20.83,65.66,18.7,15.9,87
150.456,GSM2014-36,1120357,08/17/14 13:08:24.0,71.08,21.71,70.95,21.64,66.28,19.04,16.2,84.8
150.456,GSM2014-36,1120357,08/17/14 13:38:24.0,73.15,22.86,72.89,22.72,67.64,19.8,16.9,82.9
150.456,GSM2014-36,1120357,08/17/14 14:08:24.0,72.46,22.48,72.37,22.43,67.76,19.87,17,85.2
150.456,GSM2014-36,1120357,08/17/14 14:38:24.0,72.46,22.48,72.28,22.38,67.62,19.79,16.9,84.8
150.456,GSM2014-36,1120357,08/17/14 15:08:24.0,70.39,21.33,70.52,21.4,66.04,18.91,16.1,86.1
150.456,GSM2014-36,1120357,08/17/14 15:38:24.0,71.08,21.71,70.99,21.66,68.12,20.07,17.2,90.4
150.456,GSM2014-36,1120357,08/17/14 16:08:24.0,71.08,21.71,71.29,21.83,67.44,19.69,16.8,88.3
150.456,GSM2014-36,1120357,08/17/14 16:38:24.0,71.08,21.71,70.99,21.66,67.28,19.6,16.8,87.8
150.456,GSM2014-36,1120357,08/17/14 17:08:24.0,70.39,21.33,70.31,21.28,67.16,19.53,16.7,89.5
150.456,GSM2014-36,1120357,08/17/14 17:38:24.0,70.39,21.33,70.39,21.33,67.58,19.76,16.9,90.8
